text,label,label_id,split
"Po południu naprawdę jestem przerażony, przed ważną rozmową, dlatego ciągle myślę o najgorszym. Ta sytuacja nadal we mnie pracuje.",fear,2,test
"Szczerze mówiąc jestem przerażona przed ważną rozmową, a przez to ciągle myślę o najgorszym. To siedzi we mnie od kilku godzin.",fear,2,val
"Dziś jestem zły gdy ktoś mnie ignoruje, a przez to nie mogę tego spokojnie słuchać.",anger,0,test
Szczerze mówiąc ja strasznie mam obniżony nastrój gdy nikt nie odpisuje; trudno mi się skupić.,sadness,4,train
Wieczorem w tej sytuacji naprawdę jestem zachwycony po miłym telefonie; dzisiaj świat wygląda lepiej.,joy,3,train
W pracy ja trochę jestem zaskoczona po wynikach egzaminu; to wywróciło mój plan dnia. Trudno mi to zignorować.,surprise,5,train
"Od rana dziś ale niespodzianka po tym, co dziś usłyszałam i aż zaniemówiłem.",surprise,5,train
"Na uczelni wyjątkowo jestem przygnębiony, gdy czuję się samotnie, dlatego mam ochotę zniknąć na chwilę. Nosi mnie po tej sytuacji.",sadness,4,train
Od rana trochę jest mi niedobrze gdy ktoś mlaska przy stole. Muszę odwrócić wzrok.,disgust,1,train
"Teraz trochę ale niespodzianka po tym, co dziś usłyszałam. To całkowicie zmienia sytuację. To mocno wpływa na mój nastrój.",surprise,5,val
Teraz w tej sytuacji trochę ogarnia mnie niepokój przed jutrzejszym egzaminem; serce bije mi szybciej. To siedzi we mnie od kilku godzin.,fear,2,train
"Na uczelni ostatnio naprawdę jestem przerażony kiedy nie mam kontroli nad tym, co się dzieje; nie mogę się rozluźnić. To mocno wpływa na mój nastrój.",fear,2,train
"W domu szczerze czuję radość, po sukcesie w pracy, dlatego mam energię do działania.",joy,3,val
Szczerze mówiąc szczerze to mnie obrzydza na widok spleśniałego chleba i to jest odpychające.,disgust,1,train
W domu ostatnio jestem zdumiony po reakcji prowadzącego; aż zaniemówiłem.,surprise,5,train
"W domu ja niesamowicie jestem zachwycony gdy dostałem dobrą wiadomość, bo mam ochotę świętować. Nie mogę przestać o tym myśleć.",joy,3,train
"Teraz bardzo czuję wstręt, po wejściu do brudnej łazienki, dlatego mam ciarki na plecach. To było dziś dla mnie bardzo wyraźne.",disgust,1,train
"Wieczorem po tym wszystkim strasznie jestem zirytowany przez tę absurdalną decyzję, gdy mam ochotę powiedzieć kilka mocnych słów. Ta sytuacja nadal we mnie pracuje.",anger,0,train
W tej chwili dziś jest mi niedobrze po przeczytaniu tych obrzydliwych komentarzy i muszę odwrócić wzrok.,disgust,1,train
W domu dziś boję się na myśl o tej sytuacji i serce bije mi szybciej.,fear,2,test
"W pracy niesamowicie jestem zirytowana, przez tę absurdalną decyzję, dlatego nie mogę tego spokojnie słuchać.",anger,0,train
"Od rana dziwnie jestem przerażony, na myśl o tej sytuacji, dlatego trudno mi oddychać spokojnie. To było dziś dla mnie bardzo wyraźne.",fear,2,train
"W domu w tej sytuacji wyjątkowo mam silny niesmak na widok spleśniałego chleba, i sam zapach mnie odrzuca. Ta sytuacja nadal we mnie pracuje.",disgust,1,train
"Szczerze mówiąc dziwnie jestem przygnębiona, po złej wiadomości, dlatego wszystko wydaje się szare. To mocno wpływa na mój nastrój.",sadness,4,train
Szczerze mówiąc dziś bardzo czuję wstręt na widok spleśniałego chleba; aż odechciewa mi się jeść. To mocno wpływa na mój nastrój.,disgust,1,test
"Po południu ja wyjątkowo jestem zirytowana gdy system znowu nie działa, bo mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
Dziś jestem wściekły gdy ktoś mnie ignoruje. Mam ochotę powiedzieć kilka mocnych słów. To mocno wpływa na mój nastrój.,anger,0,test
Teraz w tej sytuacji gotuję się w środku przez niekompetencję zespołu i to jest po prostu nie do przyjęcia. Mam to w głowie przez cały dzień.,anger,0,val
Na uczelni naprawdę czuję pustkę kiedy wszystko się sypie. Chciałbym tylko odpocząć. Trudno mi to zignorować.,sadness,4,train
"Od rana ostatnio coraz bardziej jestem spięty gdy myślę o przyszłości, i mam napięte mięśnie.",fear,2,train
"Wieczorem mam obniżony nastrój po stracie ważnej okazji, a przez to chciałbym tylko odpocząć. To siedzi we mnie od kilku godzin.",sadness,4,val
"Dziś mam ciężkie serce gdy pada deszcz i siedzę sam, a przez to nie mam na nic siły. Zostało to ze mną na długo.",sadness,4,train
"W domu po tym wszystkim naprawdę mam ciężkie serce po odrzuceniu mojego projektu, gdy chciałbym tylko odpocząć.",sadness,4,train
"Wieczorem autentycznie mam silny niesmak, gdy widzę robaki w piwnicy, dlatego muszę odwrócić wzrok.",disgust,1,train
Po południu szczerze jestem zniesmaczony na widok spleśniałego chleba i sam zapach mnie odrzuca. Nosi mnie po tej sytuacji.,disgust,1,train
W domu czuję smutek kiedy wszystko się sypie. Jest mi ciężko ruszyć dalej.,sadness,4,test
Szczerze mówiąc to było nieoczekiwane po reakcji prowadzącego. Mam szeroko otwarte oczy.,surprise,5,train
"Na uczelni jestem zaskoczona gdy zobaczyłem prezent, a przez to aż zaniemówiłem. Mam to w głowie przez cały dzień.",surprise,5,train
Na uczelni po tym wszystkim ale niespodzianka kiedy drzwi nagle się otworzyły i to wywróciło mój plan dnia.,surprise,5,train
W domu naprawdę ogarnia mnie niepokój gdy słyszę dziwne dźwięki w nocy. Mam napięte mięśnie. To było dziś dla mnie bardzo wyraźne.,fear,2,train
"Teraz szczerze trochę jestem spięty gdy słyszę dziwne dźwięki w nocy, gdy mam napięte mięśnie. Nosi mnie po tej sytuacji.",fear,2,train
Teraz trochę jest mi smutno po odrzuceniu mojego projektu. Trudno mi się skupić.,sadness,4,train
"W pracy w tej sytuacji coraz bardziej jestem zły po niesprawiedliwej ocenie, bo czuję napięcie w całym ciele. To siedzi we mnie od kilku godzin.",anger,0,train
W pracy wyjątkowo czuję wstręt po zobaczeniu brudu w kuchni. Muszę odwrócić wzrok. Nosi mnie po tej sytuacji.,disgust,1,train
Teraz po tym wszystkim jestem szczęśliwy po zdanym egzaminie i wszystko wydaje się prostsze. Nosi mnie po tej sytuacji.,joy,3,test
Na uczelni ja jestem szczęśliwy po sukcesie w pracy i to był piękny dzień.,joy,3,val
"W tej chwili coraz bardziej aż mnie trzęsie, kiedy ktoś narusza moje granice, dlatego tracę cierpliwość.",anger,0,val
W pracy wyjątkowo jestem wściekła przez niekompetencję zespołu. Czuję napięcie w całym ciele.,anger,0,train
Dziś ostatnio mam dość gdy system znowu nie działa i nie mogę tego spokojnie słuchać.,anger,0,train
"Teraz szczerze bardzo jestem zaskoczona po nagłym telefonie, kiedy aż zaniemówiłem.",surprise,5,train
W pracy dziś mam ciężkie serce gdy nikt nie odpisuje i nie widzę dziś nic dobrego.,sadness,4,val
"Teraz nie mogę uwierzyć po tym, co dziś usłyszałem, a przez to to całkowicie zmienia sytuację. Ta sytuacja nadal we mnie pracuje.",surprise,5,train
"W pracy szczerze bardzo jestem zdumiony po tym, co dziś usłyszałam; muszę to przemyśleć. Nosi mnie po tej sytuacji.",surprise,5,train
"Szczerze mówiąc jestem zaskoczona po tym, co dziś usłyszałem, a przez to aż zaniemówiłem. To było dziś dla mnie bardzo wyraźne.",surprise,5,train
Szczerze mówiąc szczerze jestem przygnębiony po kłótni z bliską osobą i chciałbym tylko odpocząć.,sadness,4,train
Dziś ostatnio trochę jest mi smutno po odrzuceniu mojego projektu; wszystko wydaje się szare. To siedzi we mnie od kilku godzin.,sadness,4,train
"Wieczorem ja bardzo to mnie obrzydza po przeczytaniu tych obrzydliwych komentarzy, gdy mam ciarki na plecach. Trudno mi to zignorować.",disgust,1,train
Teraz po tym wszystkim strasznie jest mi niedobrze po wejściu do brudnej łazienki; aż odechciewa mi się jeść.,disgust,1,test
Wieczorem w tej sytuacji jest mi smutno po nieudanym egzaminie i mam ochotę zniknąć na chwilę. To było dziś dla mnie bardzo wyraźne.,sadness,4,train
"W tej chwili szczerze coraz bardziej jestem wściekły kiedy ktoś narusza moje granice, i zaraz wybuchnę.",anger,0,train
"Szczerze mówiąc dziś jestem zdumiona po tym, co dziś usłyszałam i wciąż próbuję to zrozumieć.",surprise,5,train
Od rana w tej sytuacji jestem zniesmaczony po wejściu do brudnej łazienki i chcę natychmiast wyjść. Nosi mnie po tej sytuacji.,disgust,1,val
"W domu ogarnia mnie niepokój gdy myślę o przyszłości, a przez to mam napięte mięśnie. To było dziś dla mnie bardzo wyraźne.",fear,2,train
W pracy po tym wszystkim jestem szczęśliwy gdy dostałem dobrą wiadomość i to był piękny dzień.,joy,3,train
"Szczerze mówiąc mam dość przez ten bałagan, a przez to tracę cierpliwość.",anger,0,train
Dziś szczerze aż mnie trzęsie przez ten bałagan i zaraz wybuchnę. Ta sytuacja nadal we mnie pracuje.,anger,0,train
Szczerze mówiąc ostatnio jestem przerażony przed wystąpieniem publicznym i mam napięte mięśnie. To mocno wpływa na mój nastrój.,fear,2,test
W domu w tej sytuacji wyjątkowo mam świetny nastrój po sukcesie w pracy; czuję wdzięczność i spokój. To mocno wpływa na mój nastrój.,joy,3,test
"W pracy szczerze jestem zdumiona, po tym, co dziś usłyszałam, dlatego tego się nie spodziewałem. To siedzi we mnie od kilku godzin.",surprise,5,train
"Po południu cieszę się po udanym projekcie, a przez to aż chce się żyć. Ta sytuacja nadal we mnie pracuje.",joy,3,val
"Po południu ja naprawdę nie mogę uwierzyć po nagłym telefonie, gdy aż zaniemówiłem.",surprise,5,train
Wieczorem strasznie jestem zniesmaczona gdy widzę robaki w piwnicy. To jest odpychające. To siedzi we mnie od kilku godzin.,disgust,1,train
Na uczelni szczerze trochę czuję wstręt gdy widzę robaki w piwnicy; sam zapach mnie odrzuca.,disgust,1,test
"W domu ostatnio dziwnie jest mi bardzo ciężko po odrzuceniu mojego projektu, ponieważ jest mi ciężko ruszyć dalej. Mam to w głowie przez cały dzień.",sadness,4,train
Po południu szczerze nie mogę uwierzyć po reakcji prowadzącego; aż zaniemówiłem. To było dziś dla mnie bardzo wyraźne.,surprise,5,train
"Dziś boję się na myśl o tej sytuacji, a przez to czuję, że coś złego może się stać. To mocno wpływa na mój nastrój.",fear,2,val
"Wieczorem dziwnie jestem spięty, przed odrzuceniem, dlatego serce bije mi szybciej.",fear,2,train
"Dziś wyraźnie jestem spięty, przed wynikami badań, dlatego nie mogę się rozluźnić.",fear,2,train
"Teraz mam obniżony nastrój po trudnym dniu na uczelni, a przez to nie mam na nic siły.",sadness,4,train
"Dziś wyjątkowo jestem przerażony przed jutrzejszym egzaminem. Czuję, że coś złego może się stać. Nosi mnie po tej sytuacji.",fear,2,train
"Szczerze mówiąc czuję wstręt na widok zepsutego jedzenia, a przez to aż odechciewa mi się jeść. To siedzi we mnie od kilku godzin.",disgust,1,test
"Po południu to mnie obrzydza kiedy czuję ten zapach, a przez to chcę natychmiast wyjść.",disgust,1,test
Na uczelni dziś boję się przed wystąpieniem publicznym; trudno mi oddychać spokojnie. Wciąż do tego wracam myślami.,fear,2,train
Szczerze mówiąc trochę jestem zaskoczony po reakcji prowadzącego. Tego się nie spodziewałem. Wciąż do tego wracam myślami.,surprise,5,train
"Szczerze mówiąc wyjątkowo jestem zdumiona po tym, co dziś usłyszałam. Mam szeroko otwarte oczy. Mam to w głowie przez cały dzień.",surprise,5,train
Szczerze mówiąc szczerze jestem zdumiona gdy zobaczyłem prezent; to całkowicie zmienia sytuację.,surprise,5,train
Od rana szczerze wyjątkowo czuję smutek po trudnym dniu na uczelni; trudno mi się skupić.,sadness,4,train
Na uczelni ostatnio mam dość kiedy ktoś narusza moje granice; czuję napięcie w całym ciele.,anger,0,train
W tej chwili w tej sytuacji czuję wstręt na widok zepsutego jedzenia i aż odechciewa mi się jeść. Zostało to ze mną na długo.,disgust,1,train
W pracy po tym wszystkim jest mi smutno gdy czuję się samotnie i jest mi ciężko ruszyć dalej. To siedzi we mnie od kilku godzin.,sadness,4,val
"W tej chwili ja totalnie ale niespodzianka po tym, co dziś usłyszałam, a przez to wciąż próbuję to zrozumieć. Trudno mi to zignorować.",surprise,5,test
Wieczorem ostatnio ogarnia mnie niepokój przed wystąpieniem publicznym i trudno mi oddychać spokojnie. Nie mogę przestać o tym myśleć.,fear,2,train
"Teraz ja czuję strach kiedy nie mam kontroli nad tym, co się dzieje i czuję, że coś złego może się stać. To siedzi we mnie od kilku godzin.",fear,2,train
"W pracy po tym wszystkim jestem przerażony przed rozmową kwalifikacyjną i czuję, że coś złego może się stać.",fear,2,train
"W pracy szczerze ale niespodzianka po tym, co dziś usłyszałam i tego się nie spodziewałem.",surprise,5,train
"Dziś naprawdę jestem przygnębiona, po nieudanym egzaminie, dlatego ten dzień mnie przytłacza. Wciąż do tego wracam myślami.",sadness,4,train
"Szczerze mówiąc po tym wszystkim niesamowicie jestem szczęśliwa po sukcesie w pracy, bo mam ochotę świętować. Nosi mnie po tej sytuacji.",joy,3,train
"W pracy ostatnio bardzo uśmiecham się po długim weekendzie, gdy mam energię do działania. Zostało to ze mną na długo.",joy,3,train
"Po południu totalnie jestem zdumiony, po nagłym telefonie, dlatego to wywróciło mój plan dnia. Wciąż do tego wracam myślami.",surprise,5,train
"Na uczelni ostatnio naprawdę jestem zirytowana gdy system znowu nie działa, kiedy mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
Szczerze mówiąc szczerze naprawdę jestem wściekły po bezsensownej uwadze; to przekracza wszelkie granice. Mam to w głowie przez cały dzień.,anger,0,test
"Od rana dziś wyraźnie mam lęk przed ważną rozmową, ponieważ nie umiem przestać się martwić. To było dziś dla mnie bardzo wyraźne.",fear,2,train
W domu trochę jestem spięta gdy słyszę dziwne dźwięki w nocy. Nie mogę się rozluźnić.,fear,2,train
W domu ja wyjątkowo jest mi bardzo ciężko gdy pada deszcz i siedzę sam; nie widzę dziś nic dobrego. To było dziś dla mnie bardzo wyraźne.,sadness,4,test
Na uczelni strasznie czuję pustkę kiedy wszystko się sypie. Mam ochotę zniknąć na chwilę. Ta sytuacja nadal we mnie pracuje.,sadness,4,train
Dziś szczerze mam odruch cofania na widok zepsutego jedzenia i nie mogę na to patrzeć.,disgust,1,train
"Od rana szczerze strasznie gotuję się w środku gdy ktoś zrzuca na mnie winę, i nie mogę tego spokojnie słuchać.",anger,0,train
"W tej chwili totalnie jestem zdumiony, gdy zobaczyłam prezent, dlatego mam szeroko otwarte oczy.",surprise,5,val
W tej chwili w tej sytuacji jestem przygnębiony po złej wiadomości i ten dzień mnie przytłacza.,sadness,4,val
"Teraz naprawdę jestem zaskoczona, po tej propozycji, dlatego aż zaniemówiłem. Nie mogę przestać o tym myśleć.",surprise,5,train
"W domu dziwnie jestem przerażona, przed wystąpieniem publicznym, dlatego serce bije mi szybciej.",fear,2,train
Po południu ja strasznie mam lęk przed ważną rozmową; mam napięte mięśnie.,fear,2,train
"Od rana jest mi smutno gdy nikt nie odpisuje, a przez to trudno mi się skupić. To mocno wpływa na mój nastrój.",sadness,4,train
"Wieczorem jest mi bardzo ciężko po trudnym dniu na uczelni, a przez to trudno mi się skupić.",sadness,4,train
Szczerze mówiąc w tej sytuacji naprawdę czuję smutek gdy czuję się samotnie; wszystko wydaje się szare. Wciąż do tego wracam myślami.,sadness,4,train
W tej chwili po tym wszystkim jestem przygnębiony po stracie ważnej okazji i nie widzę dziś nic dobrego.,sadness,4,train
"Po południu jestem zniesmaczona gdy ktoś mlaska przy stole, a przez to chcę natychmiast wyjść.",disgust,1,train
"Wieczorem bardzo jestem wściekły, przez tę absurdalną decyzję, dlatego zaraz wybuchnę.",anger,0,train
"W domu w tej sytuacji głęboko czuję pustkę po odrzuceniu mojego projektu, a przez to mam ochotę zniknąć na chwilę. Mam to w głowie przez cały dzień.",sadness,4,test
Szczerze mówiąc bardzo jestem zaskoczona gdy zobaczyłam prezent. Muszę to przemyśleć.,surprise,5,train
Szczerze mówiąc szczerze mam odruch cofania gdy widzę robaki w piwnicy i sam zapach mnie odrzuca. Ta sytuacja nadal we mnie pracuje.,disgust,1,train
"Od rana ja coraz bardziej jestem wściekły gdy system znowu nie działa, a przez to tracę cierpliwość.",anger,0,train
"Wieczorem jestem przygnębiona po trudnym dniu na uczelni, a przez to jest mi ciężko ruszyć dalej.",sadness,4,train
"Wieczorem to było nieoczekiwane gdy zobaczyłam prezent, a przez to mam szeroko otwarte oczy. To siedzi we mnie od kilku godzin.",surprise,5,train
"Od rana bardzo jestem spięty, przed rozmową kwalifikacyjną, dlatego mam napięte mięśnie. To było dziś dla mnie bardzo wyraźne.",fear,2,train
"Teraz szczerze jest mi smutno, po trudnym dniu na uczelni, dlatego ten dzień mnie przytłacza.",sadness,4,train
"Teraz dziwnie mam obniżony nastrój, po złej wiadomości, dlatego mam ochotę zniknąć na chwilę.",sadness,4,test
W domu ostatnio jestem wściekła po bezsensownej uwadze i to przekracza wszelkie granice. Mam to w głowie przez cały dzień.,anger,0,train
Dziś trochę jestem zaskoczona gdy zobaczyłam prezent. To całkowicie zmienia sytuację. Mam to w głowie przez cały dzień.,surprise,5,train
"Od rana jestem przerażona na myśl o tej sytuacji, a przez to trudno mi oddychać spokojnie. To mocno wpływa na mój nastrój.",fear,2,val
"Na uczelni szczerze bardzo jestem wściekły po kolejnym spóźnieniu prowadzącego, bo mam ochotę powiedzieć kilka mocnych słów.",anger,0,train
W tej chwili w tej sytuacji trochę gotuję się w środku po bezsensownej uwadze; mam ochotę powiedzieć kilka mocnych słów.,anger,0,train
"Dziś szczerze niesamowicie czuję złość przez ten bałagan, kiedy tracę cierpliwość.",anger,0,train
"Po południu jestem wściekły przez ten bałagan, a przez to nie mogę tego spokojnie słuchać.",anger,0,train
Teraz ja gotuję się w środku przez tę absurdalną decyzję; tracę cierpliwość. To było dziś dla mnie bardzo wyraźne.,anger,0,train
"Wieczorem w tej sytuacji naprawdę ogarnia mnie niepokój przed odrzuceniem, kiedy mam napięte mięśnie. Ta sytuacja nadal we mnie pracuje.",fear,2,train
"W domu naprawdę jest mi niedobrze, gdy ktoś mlaska przy stole, dlatego aż odechciewa mi się jeść. To siedzi we mnie od kilku godzin.",disgust,1,train
Teraz bardzo jest mi bardzo ciężko kiedy wszystko się sypie. Jest mi ciężko ruszyć dalej. Zostało to ze mną na długo.,sadness,4,test
"Dziś dziś wyjątkowo boję się kiedy nie mam kontroli nad tym, co się dzieje; mam napięte mięśnie. Mam to w głowie przez cały dzień.",fear,2,test
"Od rana ja wyjątkowo jestem zirytowany gdy ktoś zrzuca na mnie winę, i to jest po prostu nie do przyjęcia. Trudno mi to zignorować.",anger,0,train
Na uczelni bardzo jestem zachwycony po zdanym egzaminie. Czuję wdzięczność i spokój. To siedzi we mnie od kilku godzin.,joy,3,test
"W domu bardzo boję się, kiedy nie mam kontroli nad tym, co się dzieje, dlatego trudno mi oddychać spokojnie.",fear,2,train
Dziś po tym wszystkim bardzo jestem zniesmaczony po wejściu do brudnej łazienki; to jest odpychające.,disgust,1,train
"Na uczelni totalnie nie mogę uwierzyć, po nagłym telefonie, dlatego wciąż próbuję to zrozumieć.",surprise,5,test
Teraz dziś naprawdę jestem przerażony przed wystąpieniem publicznym; serce bije mi szybciej.,fear,2,train
Od rana jest mi smutno po nieudanym egzaminie. Jest mi ciężko ruszyć dalej. To mocno wpływa na mój nastrój.,sadness,4,train
W pracy ja trochę aż mnie trzęsie gdy ktoś zrzuca na mnie winę; mam ochotę powiedzieć kilka mocnych słów. Mam to w głowie przez cały dzień.,anger,0,test
"Po południu czuję złość po bezsensownej uwadze, a przez to to przekracza wszelkie granice. To było dziś dla mnie bardzo wyraźne.",anger,0,train
"Po południu dziś jestem zaskoczony po tym, co dziś usłyszałem i muszę to przemyśleć.",surprise,5,train
"Na uczelni ja strasznie boję się przed rozmową kwalifikacyjną; czuję, że coś złego może się stać.",fear,2,train
"Dziś jestem przygnębiony gdy pada deszcz i siedzę sam, a przez to wszystko wydaje się szare. Zostało to ze mną na długo.",sadness,4,train
"W domu w tej sytuacji szczerze jestem zdumiona po reakcji prowadzącego, a przez to muszę to przemyśleć.",surprise,5,val
"W domu jestem przerażony przed odrzuceniem, a przez to mam napięte mięśnie.",fear,2,train
"Po południu ja autentycznie mam silny niesmak po wejściu do brudnej łazienki, bo to jest odpychające. Mam to w głowie przez cały dzień.",disgust,1,train
Szczerze mówiąc ostatnio naprawdę to mnie obrzydza gdy widzę robaki w piwnicy; muszę odwrócić wzrok.,disgust,1,train
"W pracy po tym wszystkim strasznie jestem wściekły przez ten bałagan, a przez to nie mogę tego spokojnie słuchać.",anger,0,train
"Od rana w tej sytuacji autentycznie mam silny niesmak na myśl o tym zachowaniu, kiedy chcę natychmiast wyjść. To mocno wpływa na mój nastrój.",disgust,1,train
W tej chwili w tej sytuacji strasznie czuję pustkę po rozstaniu; jest mi ciężko ruszyć dalej. Trudno mi to zignorować.,sadness,4,train
"W pracy bardzo jestem przerażona, przed jutrzejszym egzaminem, dlatego mam napięte mięśnie. Zostało to ze mną na długo.",fear,2,train
"Na uczelni ja bardzo jestem zaskoczona po tym, co dziś usłyszałem; mam szeroko otwarte oczy. Trudno mi to zignorować.",surprise,5,test
"Szczerze mówiąc szczerze mam ciężkie serce, gdy pada deszcz i siedzę sam, dlatego chciałbym tylko odpocząć.",sadness,4,train
Po południu naprawdę czuję smutek po trudnym dniu na uczelni. Trudno mi się skupić. Trudno mi to zignorować.,sadness,4,train
"Dziś jestem zdumiona kiedy drzwi nagle się otworzyły, a przez to mam szeroko otwarte oczy.",surprise,5,train
"Od rana jestem spięty przed odrzuceniem, a przez to ciągle myślę o najgorszym.",fear,2,train
"Po południu szczerze niesamowicie jestem zachwycony gdy dostałam dobrą wiadomość, ponieważ mam ochotę świętować.",joy,3,train
"Po południu jestem przygnębiona po odrzuceniu mojego projektu, a przez to nie widzę dziś nic dobrego. To mocno wpływa na mój nastrój.",sadness,4,test
Dziś ostatnio wyjątkowo jest mi niedobrze na myśl o tym zachowaniu; mam ciarki na plecach. Wciąż do tego wracam myślami.,disgust,1,train
Od rana trochę jest mi niedobrze na widok spleśniałego chleba. Sam zapach mnie odrzuca. Zostało to ze mną na długo.,disgust,1,train
Wieczorem wyjątkowo jest mi bardzo ciężko kiedy wszystko się sypie. Nie mam na nic siły.,sadness,4,train
"Od rana po tym wszystkim coraz bardziej jestem przerażony przed odrzuceniem, a przez to czuję, że coś złego może się stać.",fear,2,val
"W pracy jestem przygnębiony gdy czuję się samotnie, a przez to ten dzień mnie przytłacza.",sadness,4,val
Dziś nie mogę uwierzyć po wynikach egzaminu. Tego się nie spodziewałem. To siedzi we mnie od kilku godzin.,surprise,5,train
Teraz w tej sytuacji strasznie mam odruch cofania na widok spleśniałego chleba; to jest odpychające.,disgust,1,train
"W pracy czuję pustkę po złej wiadomości, a przez to nie widzę dziś nic dobrego. Trudno mi to zignorować.",sadness,4,val
Teraz jestem zirytowana po bezsensownej uwadze. Mam ochotę powiedzieć kilka mocnych słów. Wciąż do tego wracam myślami.,anger,0,train
"Po południu ale niespodzianka kiedy drzwi nagle się otworzyły, a przez to wciąż próbuję to zrozumieć. Ta sytuacja nadal we mnie pracuje.",surprise,5,train
"Po południu ogarnia mnie niepokój przed rozmową kwalifikacyjną, a przez to ciągle myślę o najgorszym.",fear,2,test
"W domu ostatnio strasznie czuję wstręt po wejściu do brudnej łazienki, gdy chcę natychmiast wyjść. Trudno mi to zignorować.",disgust,1,train
"Na uczelni jestem zły gdy ktoś zrzuca na mnie winę, a przez to to przekracza wszelkie granice.",anger,0,train
Teraz dziś jestem zachwycona kiedy świeci słońce i wszystko wydaje się prostsze.,joy,3,train
Na uczelni trochę jestem zachwycony po zdanym egzaminie. Czuję wdzięczność i spokój. Nie mogę przestać o tym myśleć.,joy,3,train
Wieczorem dziś jestem zły gdy ktoś zrzuca na mnie winę; mam ochotę powiedzieć kilka mocnych słów. Ta sytuacja nadal we mnie pracuje.,anger,0,train
"Na uczelni coraz bardziej jestem zirytowany, gdy system znowu nie działa, dlatego to jest po prostu nie do przyjęcia. Ta sytuacja nadal we mnie pracuje.",anger,0,train
"Szczerze mówiąc bardzo jestem spięty, przed rozmową kwalifikacyjną, dlatego trudno mi oddychać spokojnie. Nie mogę przestać o tym myśleć.",fear,2,train
"W pracy totalnie jestem zaskoczony, po wynikach egzaminu, dlatego wciąż próbuję to zrozumieć.",surprise,5,train
"Teraz po tym wszystkim niesamowicie jestem zniesmaczony na widok zepsutego jedzenia, i nie mogę na to patrzeć.",disgust,1,train
"W domu aż mnie trzęsie po niesprawiedliwej ocenie, a przez to to jest po prostu nie do przyjęcia. To mocno wpływa na mój nastrój.",anger,0,train
Teraz bardzo mam dość po bezsensownej uwadze. Nie mogę tego spokojnie słuchać.,anger,0,train
"Wieczorem mam obniżony nastrój po trudnym dniu na uczelni, a przez to wszystko wydaje się szare.",sadness,4,train
Szczerze mówiąc bardzo jestem zdumiona po tej wiadomości. Tego się nie spodziewałem. Wciąż do tego wracam myślami.,surprise,5,train
"Szczerze mówiąc mam odruch cofania na myśl o tym zachowaniu, a przez to sam zapach mnie odrzuca.",disgust,1,test
Teraz ostatnio bardzo jestem wściekły kiedy ktoś narusza moje granice; to jest po prostu nie do przyjęcia. Trudno mi to zignorować.,anger,0,test
W pracy jest mi lekko po zdanym egzaminie. To był piękny dzień. Ta sytuacja nadal we mnie pracuje.,joy,3,train
"Dziś czuję radość po rozmowie z przyjacielem, a przez to wszystko wydaje się prostsze.",joy,3,test
Teraz ostatnio jest mi bardzo ciężko gdy nikt nie odpisuje i nie mam na nic siły.,sadness,4,train
Na uczelni ostatnio jestem zdumiony gdy zobaczyłem prezent i wciąż próbuję to zrozumieć. Nosi mnie po tej sytuacji.,surprise,5,train
"Wieczorem czuję radość po zdanym egzaminie, a przez to wszystko wydaje się prostsze. Ta sytuacja nadal we mnie pracuje.",joy,3,val
"Na uczelni wyraźnie jestem spięty, na myśl o tej sytuacji, dlatego ciągle myślę o najgorszym. Wciąż do tego wracam myślami.",fear,2,val
"W pracy kompletnie jestem zaskoczony, po wynikach egzaminu, dlatego to wywróciło mój plan dnia. Wciąż do tego wracam myślami.",surprise,5,train
W pracy po tym wszystkim czuję pustkę po odrzuceniu mojego projektu i nie mam na nic siły. Mam to w głowie przez cały dzień.,sadness,4,val
"Na uczelni szczerze bardzo to mnie obrzydza na widok spleśniałego chleba, kiedy sam zapach mnie odrzuca.",disgust,1,test
"W pracy jestem przygnębiony po odrzuceniu mojego projektu, a przez to mam ochotę zniknąć na chwilę. Nosi mnie po tej sytuacji.",sadness,4,train
"Od rana bardzo jestem przerażony, gdy słyszę dziwne dźwięki w nocy, dlatego serce bije mi szybciej. To było dziś dla mnie bardzo wyraźne.",fear,2,train
"Teraz jestem szczęśliwa po spacerze nad rzeką, a przez to czuję wdzięczność i spokój. Trudno mi to zignorować.",joy,3,train
"W domu ostatnio autentycznie ale niespodzianka po nagłym telefonie, ponieważ aż zaniemówiłem.",surprise,5,test
Szczerze mówiąc czuję radość po spacerze nad rzeką. Mam energię do działania. Nosi mnie po tej sytuacji.,joy,3,train
"Teraz jestem spięta przed jutrzejszym egzaminem, a przez to nie umiem przestać się martwić. Nosi mnie po tej sytuacji.",fear,2,train
"Od rana jestem przygnębiony po stracie ważnej okazji, a przez to nie widzę dziś nic dobrego. To było dziś dla mnie bardzo wyraźne.",sadness,4,val
"Po południu aż mnie trzęsie przez ten bałagan, a przez to to jest po prostu nie do przyjęcia. Trudno mi to zignorować.",anger,0,train
W pracy dziś jest mi niedobrze gdy ktoś mlaska przy stole; aż odechciewa mi się jeść.,disgust,1,train
"Teraz ja bardzo jestem przygnębiona gdy nikt nie odpisuje, gdy chciałbym tylko odpocząć. To mocno wpływa na mój nastrój.",sadness,4,val
Dziś trochę jest mi bardzo ciężko po odrzuceniu mojego projektu. Wszystko wydaje się szare.,sadness,4,train
